NHMge,rnbr2k1/pp6/2pb1qNQ/3p1p2/3P4/2NBR3/PPP2PPP/6K1 b - - 5 16,f6g7 h6h4 d8f8 g6f8,2748,93,92,831,crushing middlegame short,https://lichess.org/0XUzYmCq/black#32,French_Defense French_Defense_Exchange_Variation
mpSGg,7k/6p1/1p5p/1p3p2/4pP2/3bP1PP/2rP1K2/R6R w - - 2 33,h1c1 c2c1 a1c1 b5b4 c1c6 b6b5,2769,91,88,103,crushing defensiveMove endgame long quietMove,https://lichess.org/pCiKZ50m#65,
KKii3,4r1k1/1b2qp1p/1p2p1pQ/p2rR2P/3p4/P1PB4/1P3PP1/4R1K1 b - - 0 27,d4c3 h5g6 f7g6 d3g6 d5e5 e1e5 h7g6 h6g6 g8f8 e5g5 e7f7 g6h6 f8e7 g5g7,2700,85,93,349,advantage clearance kingsideAttack middlegame pin veryLong,https://lichess.org/1Hv1aLk2/black#54,
ur9Fx,6k1/8/3ppPP1/p1p1b1KB/1nP1P3/1P6/8/8 b - - 2 48,b4c6 g6g7 e5b2 h5g4 b2c1 g5h5,2707,113,91,953,advancedPawn crushing defensiveMove endgame long,https://lichess.org/53nCl3yJ/black#96,
4NGb1,8/7K/6n1/5kPP/8/5P2/8/8 b - - 0 50,g6e5 h5h6 e5f3 g5g6 f3g5 h7g7,2745,119,91,952,crushing defensiveMove endgame knightEndgame long,https://lichess.org/THzz4u1l/black#100,
BIYv8,rn3rk1/p1q2ppp/2p2n1B/1p2pP2/1bp1P3/2N5/PPQ1BP1P/3RK1R1 b - - 4 14,f6e8 h6g7 e8g7 f5f6 b8d7 d1d7 c7d7 c2c1,2756,113,91,1042,advantage defensiveMove middlegame sacrifice veryLong,https://lichess.org/zVjuCT9r/black#28,Slav_Defense Slav_Defense_Slav_Gambit
LVIIl,6rk/6N1/7P/pp2p1R1/4P3/2n1KPN1/r7/7R w - - 0 32,g3f5 a2e2 e3d3 g8d8 f5d6 d8d6 d3c3 e2d2 f3f4 d6d3,2761,92,93,3254,mate mateIn5 middlegame quietMove veryLong,https://lichess.org/w1MWkJOb#63,
28ecd,8/8/3k4/1R2b3/p5P1/rB3K2/8/8 w - - 0 62,f3e4 a4b3 b5e5 a3a4 e4f5 a4g4 e5b5 g4g3,2760,97,93,105,crushing defensiveMove endgame veryLong,https://lichess.org/4Q7DmSkA#123,
AYWBD,5rk1/1p4b1/3p4/3Pp1q1/1Q2P1np/4N2p/3NK3/6BR w - - 4 33,d2f3 f8f3 e2f3 g4e3 b4d6 g5f4 f3e2 f4f1 e2e3 g7h6 d6h6 f1c1 e3f3 c1h6,2813,98,84,168,crushing exposedKing middlegame sacrifice skewer veryLong,https://lichess.org/2dl6yI0v#65,
Al4Tk,8/2p4p/1p4k1/pP1Pp3/P4K2/8/2P5/8 w - - 0 43,f4e5 g6f7 d5d6 f7e8 e5e6 e8d8,2809,113,91,2162,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/nhAYzsUa#85,
ux4Bt,8/6p1/1pB5/4p1p1/8/3k4/1P6/2K5 w - - 0 55,b2b4 g5g4 c1d1 g4g3 d1e1 e5e4,2898,98,95,274,bishopEndgame crushing defensiveMove endgame long quietMove,https://lichess.org/PfvYZI5L#109,
ODOg5,8/4kpn1/2p1pN2/3pP1NP/p1pP2P1/2P5/br3P2/R5K1 b - - 0 39,b2b1 g1h2 b1a1 h5h6 g7e8 h6h7,2808,105,85,167,advancedPawn crushing defensiveMove endgame long sacrifice,https://lichess.org/dSLYHYy3/black#78,
kzujh,2kr3r/ppp2ppp/1qP2p2/2b5/6b1/5N2/PPPB1PPP/R2QKB1R w KQ - 1 11,f1e2 c5f2 e1f1 h8e8 e2d3 f2h4 f3h4 g4d1,2857,109,88,1292,advantage attackingF2F7 middlegame quietMove veryLong,https://lichess.org/7M4tIGf8#21,Scandinavian_Defense Scandinavian_Defense_Main_Line
Zxn9O,6k1/1p1b1pp1/3Np2p/p3P1q1/Pn1P4/2r3PP/4BP2/3Q1RK1 w - - 1 26,d6b7 d7c6 d1e1 c3a3 b7a5 c6d5 a5c4 b4c2 c4a3 c2e1,2861,124,89,615,crushing middlegame quietMove veryLong,https://lichess.org/wff3qRiJ#51,
I6yRW,1k4b1/4R3/p2N2P1/1Pp1p3/K7/PP6/1q6/5B2 b - - 0 38,a6b5 a4b5 b2b3 b5a5 b3d1 e7e8 b8c7 d6b5 c7d7 e8g8,2856,104,85,816,advantage endgame exposedKing fork veryLong,https://lichess.org/UjFOZ2nt/black#76,
KYGon,8/8/p3k2p/1pp5/5KP1/7P/PP6/8 b - - 0 37,e6f6 h3h4 a6a5 f4e4 f6e6 b2b3,2804,101,96,397,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/mWp2jXZp/black#74,
vNBHE,8/1pp1n1Q1/3p4/2bPp1k1/4B1P1/6NP/rq6/2R4K b - - 0 30,g5h4 g3e2 b2e2 g7h6 h4g3 c1c3 e2e3 c3e3 c5e3 h6e3,2854,102,92,220,crushing middlegame quietMove sacrifice veryLong,https://lichess.org/CpnKRx5T/black#60,
AMzWk,8/1p2R1pk/2bQ1nqp/3r4/p4P2/P5P1/1B3R1P/6K1 w - - 3 38,d6b4 d5d1 f2f1 d1f1 g1f1 f6d5 e7g7 g6g7 b2g7 d5b4,2806,101,92,213,crushing fork middlegame veryLong,https://lichess.org/WuU4mRIP#75,
279x9,8/6k1/8/1P1rb3/P5pp/8/4R1K1/5R2 w - - 0 39,f1f5 h4h3 g2f2 h3h2 e2e5 d5e5 f5e5 h2h1q,2834,110,90,627,advancedPawn advantage endgame promotion veryLong,https://lichess.org/ymw230pt#77,
m8oLA,6k1/2r2rBp/4Qb2/5p2/q1pP4/2n2P1P/1pK2PR1/1B4R1 w - - 4 29,c2c3 a4b3 c3d2 c4c3 d2d3 b3b5 d3c2 b5a4 e6b3 a4b3,2886,104,77,259,advantage middlegame veryLong,https://lichess.org/AjD386L8#57,
4RBGJ,3rk1nQ/1p3p1p/2p2n2/p7/2P2Bb1/P1q1PN2/3R2PP/4KB1R w K - 6 18,f4e5 c3c1 e1f2 d8d2 f2g3 e8e7 e5f6 g8f6,2811,107,90,852,crushing deflection exposedKing middlegame veryLong,https://lichess.org/x9TpEqZv#35,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
MedAV,3r2k1/p4p1p/3B1bp1/2PQ4/8/3K1P2/Pq3PPP/5B1R w - - 1 24,g2g3 d8e8 d5b3 b2d4 d3c2 d4f2,2813,108,88,183,crushing exposedKing long middlegame quietMove,https://lichess.org/5GXApj1E#47,
gsL8w,8/p4RR1/7p/4k3/6P1/1P5P/r5r1/5K2 w - - 3 42,f7e7 e5f4 g7f7 f4g3 e7a7 a2b2 a7a1 g2h2 f1e1 g3g2,2844,93,93,282,crushing defensiveMove endgame rookEndgame veryLong,https://lichess.org/R1p2VwSL#83,
Gapaq,4nB2/p1k3p1/Pp3p1p/1P2p2P/2K1P1P1/5P2/8/8 b - - 0 45,c7d8 g4g5 f6g5 c4d5,2809,91,96,125,advantage endgame short,https://lichess.org/ojjxjghL/black#90,
qm6hy,k1q4r/1R1n4/PBb1p3/2Pp1p2/2pP4/2P3r1/1Q2BK1n/R7 b - - 1 34,d7b6 b2b6 g3g2 f2g2 c8g8 g2f2 h2g4 f2e1 h8h1 e2f1,2836,91,92,939,crushing middlegame veryLong,https://lichess.org/8d8HrWD4/black#68,
1UyCo,4r2k/rp4p1/p1P4p/2P5/P4b2/1QNq1PpP/1P4P1/R4NK1 w - - 0 25,c6b7 d3d4 g1h1 d4c5 b3f7 c5f8,2853,111,83,620,advantage long middlegame,https://lichess.org/iJKGHcQf#49,
qFXMf,r6k/4q2P/8/3pP3/2pPp3/pn2B3/5QPP/5RK1 w - - 1 34,f2g3 a3a2 e3g5 b3d4 g3h4 e7g7 g5f6 d4f3 f1f3 a2a1q,2899,116,91,869,advancedPawn advantage deflection endgame pin promotion veryLong,https://lichess.org/nLaCgzqB#67,
NHSnX,r4r2/1p1R1ppk/pqp2n1p/4QN2/2B1P3/2N4P/PPP2bP1/4R2K b - - 1 18,f2e1 c4f7 h7h8 e5f6 g7f6 f7g6,2821,100,96,172,crushing defensiveMove long middlegame sacrifice,https://lichess.org/HlLko6m1/black#36,Philidor_Defense Philidor_Defense_Other_variations
CuJ2C,8/p7/1p6/5pk1/8/1P3K1P/1P6/8 b - - 2 43,a7a6 b3b4 g5h4 f3g2 b6b5 g2h2,2859,96,94,140,crushing defensiveMove endgame long pawnEndgame quietMove,https://lichess.org/su8OnD9B/black#86,
jQWyO,2r1r2k/5Qpp/8/R7/N1P5/1P2q2P/P1Pn2P1/5RK1 w - - 1 30,f1f2 e3g3 a5f5 e8e1 f2f1 e1f1 f5f1 d2f1,2849,104,91,370,clearance crushing middlegame veryLong,https://lichess.org/NoUqVA1E#59,
DSu3p,8/6R1/1bPK4/2r3pP/6k1/6P1/8/8 b - - 0 42,g4g3 g7b7 c5b5 d6d7 b5b4 b7b6 b4b6 c6c7,2828,109,88,472,advancedPawn crushing endgame sacrifice veryLong,https://lichess.org/3Ok0QXQ7/black#84,
WqLgb,6k1/p1p1qpp1/2p4p/3r1b2/6r1/1PB1PN2/PQ3PPP/R4RK1 w - - 2 20,a1d1 g4g2 g1g2 e7e4 b2e2 e4g4,2835,97,92,2688,advantage kingsideAttack long middlegame sacrifice,https://lichess.org/vJCcBguY#39,
yaWhk,6k1/6p1/5p2/2Rprqnp/PP5r/B3P2P/5PPK/2R2Q2 w - - 5 38,f2f4 g5h3 g2g3 e5e3 g3h4 f5g4,2842,95,72,136,crushing long middlegame sacrifice,https://lichess.org/tcoXdnoK#75,
lgHfx,8/1p6/2b5/2Pk1p1p/pP1BpP1P/P3K3/8/8 w - - 4 34,d4b2 c6b5 b2g7 d5c4 g7f6 c4b3,2834,101,77,312,bishopEndgame crushing endgame long quietMove zugzwang,https://lichess.org/NL6iBGhk#67,
TJSaU,8/8/8/4p3/4Nk2/3K1p2/PP5n/8 w - - 6 46,e4f2 h2g4 f2e4 g4e3,2897,107,90,311,crushing defensiveMove endgame knightEndgame short,https://lichess.org/zbqe6IdA#91,
5PdXv,r2r2k1/2q2pP1/4p3/p1b4P/4QP2/8/Pp6/1K1R3R w - - 0 31,d1d8 c7d8 h5h6 d8d5 e4d5 e6d5,2892,93,83,202,advantage endgame long,https://lichess.org/eR5H4mlI#61,
9ZmW0,1K6/P4R2/7p/4p3/5p2/r3k3/7P/8 w - - 3 40,a7a8q a3a8 b8a8 e5e4 a8b7 e3f3,2815,106,88,103,advantage defensiveMove endgame long quietMove,https://lichess.org/p71fDbpn#79,
3hkb6,r5k1/p4ppq/2p1r3/n1b1p3/4N3/8/PPPPQPP1/R1B2RK1 w - - 2 17,e4c5 e6h6 f2f4 h6h1 g1f2 h7h4 f2e3 a8e8 c5e4 f7f5,2859,111,88,213,crushing middlegame quietMove veryLong,https://lichess.org/cCk9WFLp#33,Italian_Game Italian_Game_Two_Knights_Defense
ymZfM,8/p3pp1p/1p4p1/3Pk3/r1bNP3/2r2PP1/P2R1K1P/3R4 b - - 2 27,a4a2 f3f4 e5e4 d1e1 e4d5 e1e5 d5d6 d2a2 c4a2 d4b5 d6d7 b5c3,2808,106,92,341,crushing endgame fork master sacrifice veryLong,https://lichess.org/eSJacrvo/black#54,
iBubS,r3rnk1/p1q2b1p/2pb3B/1p3Q2/3P1N1R/2P5/PP3PP1/2K4R b - - 0 19,f8g6 h4g4 d6f4 h6f4 c7c8 f5h5,2833,105,91,483,crushing long middlegame,https://lichess.org/tL5p9d5b/black#38,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation
SBRvW,1rr3k1/3p1p1p/2bQ2p1/4Pp2/p7/P1N5/1P1R1qPP/1KR5 b - - 6 27,f2b6 c3d5 b6d8 c1c6 c8c6 d5e7 d8e7 d6e7,2876,97,85,246,crushing discoveredAttack fork middlegame sacrifice veryLong,https://lichess.org/k2rzFAt7/black#54,
YUMCd,r1b2knr/pp1nq3/2p1p1Qb/3pP2B/2PP3P/2N2pN1/PP4P1/R3K2R b KQ - 0 17,h6e3 h1f1 f3f2 e1e2 h8h6 g6d3,2833,101,82,281,advantage defensiveMove long middlegame pin,https://lichess.org/NkBHEjAJ/black#34,Dutch_Defense Dutch_Defense_Rubinstein_Variation
rY24u,r1bk3r/ppp5/2p5/2b1n3/2B1P2p/2N3P1/PPPP1P1P/R1B2RK1 w - - 0 14,c4b3 c8h3 d2d4 e5f3 g1h1 h4g3,2836,97,90,1417,advantage kingsideAttack long middlegame,https://lichess.org/9BoBUbXs#27,Russian_Game Russian_Game_Three_Knights_Game
nZatw,2kr1b2/5p2/ppq1pPr1/2npP3/3Q4/2N1B2P/PPP5/2KR3R w - - 0 25,d4d2 d5d4 h1g1 c5b7 g1g6 d4c3,2874,108,68,284,advantage fork long middlegame quietMove sacrifice,https://lichess.org/AiccLVBU#49,
aLDvX,r4r2/4kpRR/1p2p2p/1Q2B2P/1pPP4/8/KP6/4q3 w - - 0 28,a2b3 a8a3 b2a3 e1b1 b3a4 b1c2 a4b4 c2b2 b4a4 f8a8 b5a5 a8a5,2866,103,92,2748,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/FXxBC990#55,
KYk9U,4r3/2P3b1/2P1kp1p/P2R4/8/7P/6P1/7K b - - 0 42,e8c8 d5d7 g7f8 d7d8 c8c7 d8f8 c7c6 f8e8 e6f5 e8e1,2817,94,82,204,crushing defensiveMove endgame interference veryLong,https://lichess.org/ODB7Gl0a/black#84,
XLDKk,rn3r2/pp2kBpp/2p5/b3p3/2QPP1q1/2P4b/PP3RPP/R1B3K1 b - - 4 17,h3g2 c4c5 e7d7 f7h5 g4h5 c5f8,2885,95,93,440,advantage fork long middlegame,https://lichess.org/tVTgNwPB/black#34,Vienna_Game Vienna_Game_Stanley_Variation
qj6KY,1n1r1n1r/N2k4/3p4/Q1pb2p1/5NPp/6qP/PP2BR2/R5K1 w - - 6 30,f2g2 g3f4 e2b5 d7e7 a5c7 b8d7 a1f1 f4e3,2820,92,85,264,crushing hangingPiece middlegame veryLong,https://lichess.org/lIzfDN1z#59,
jGYrl,8/1p4p1/p6p/2p1p2k/2P1PP1P/1P4K1/1P6/8 b - - 0 31,e5f4 g3f4 h5g6 f4e5 g6f7 h4h5 g7g5 h5g6 f7g6 e5e6 h6h5 e4e5,2845,103,93,342,crushing defensiveMove enPassant endgame pawnEndgame quietMove veryLong,https://lichess.org/TRupxxPl/black#62,
uxhP1,8/1pN5/3p4/p2P1k2/P1P5/1P2p3/4K3/2b5 b - - 3 42,f5e4 c4c5 e4e5 c5c6 b7c6 d5c6 d6d5 c7b5 e5e6 b3b4 c1d2 b5d4,2826,110,78,167,crushing endgame quietMove veryLong,https://lichess.org/9msBxFwC/black#84,
NHnBG,6k1/1pp3bp/p2p2p1/1P6/P4qB1/4r3/2P5/R2Q2RK w - - 0 28,d1f1 f4h6 h1g2 h6g5 f1c4 d6d5,2857,100,80,161,crushing long middlegame pin,https://lichess.org/CbYLp4Gr#55,
aVrLG,1r6/1P3k2/5p2/3KpPp1/4P2p/8/8/1R6 b - - 1 57,f7e7 d5c6 g5g4 b1h1 h4h3 c6c7,2849,97,86,287,crushing endgame long rookEndgame,https://lichess.org/u5CveMZM/black#114,
cG7W6,r3k2r/1bq2pp1/p2ppb1p/2n1P3/Np1N1P2/1P1B4/P1P2QPP/2KRR3 b kq - 0 16,d6e5 d3b5 e8f8 f4e5,2852,100,62,100,advantage intermezzo middlegame short,https://lichess.org/MR7CxepL/black#32,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
f443H,2k5/ppp5/1rn2rp1/2N5/P7/1P4RP/5P2/3R1K2 b - - 2 33,c6e5 d1d5 e5c6 c5d7,2804,97,72,118,crushing endgame master short,https://lichess.org/Z4ZNJ9b1/black#66,
nzUTy,8/3r4/3Pk3/1KB5/p2P4/P7/8/8 b - - 8 55,d7b7 b5c6 b7g7 c5b6 g7h7 b6a5,2807,99,55,44,crushing defensiveMove endgame long quietMove,https://lichess.org/4vELx6zc/black#110,
u48Pi,r2r3k/1pp2pqp/1p3p1N/2p1P3/7Q/2P4P/PP4P1/5RK1 b - - 5 26,a8a2 f1f4 a2a1 g1h2,2855,101,74,193,crushing defensiveMove endgame short,https://lichess.org/9Z4v0OKq/black#52,
IZfIq,r2q3r/2nn1pk1/3p1p2/2pPpRp1/1pP1P1Qb/1P2B2N/6BP/5RK1 b - - 6 24,a8a2 h3g5 g7f8 g5f7 f8f7 f5h5 h8h5 g4h5 f7e7 h5h7,2820,94,88,283,clearance crushing fork middlegame veryLong,https://lichess.org/UUutcW88/black#48,
TAroC,8/5p2/3k3p/1p4p1/p1PK4/P5P1/1P5P/8 b - - 0 40,b5c4 d4c4 d6e5 b2b3 a4b3 c4b3,2825,86,94,103,advantage endgame long pawnEndgame,https://lichess.org/vV4ZVfeR/black#80,
9YT0j,4r3/pp2kpb1/4bnp1/3p2q1/3P4/1PN2B2/P4QP1/4RR1K w - - 10 25,f3d5 e8h8 h1g1 f6g4 f2g3 g7d4,2858,96,94,283,crushing discoveredAttack long middlegame,https://lichess.org/I8HVYt8o#49,
7icbR,8/P4pkp/6p1/4Q3/2pPbP2/2P3KP/4rr2/8 b - - 9 50,f7f6 e5e7 g7h6 e7f6,2854,121,89,1327,advantage deflection endgame short,https://lichess.org/49bS64M4/black#100,
ug9Jr,1r3rk1/pbR2pbp/1p1B2p1/5P2/4P3/4q2P/P3B1P1/3Q1RK1 w - - 1 23,g1h2 g7e5 d6e5 e3e4 c7b7 e4e5 h2h1 b8b7,2872,95,94,242,crushing middlegame sacrifice veryLong,https://lichess.org/v8EsLpzb#45,
lQf25,3rr1k1/ppp2p1p/6p1/4nb2/5Q2/1B1q3P/PP1N1PP1/3RR1K1 b - - 5 19,d3b5 d2e4 d8d1 e4f6 g8g7 f6e8 b5e8 e1d1,2814,112,81,299,crushing fork middlegame quietMove sacrifice veryLong,https://lichess.org/VUt3ue26/black#38,Italian_Game Italian_Game_Classical_Variation
QssI8,rn1q1rk1/pp3ppp/2pb4/3pB3/3P2b1/3BQN2/PPP3PP/R4RK1 b - - 3 13,f7f6 e3f4 f6e5 d3h7 g8h7 f4g4,2846,98,93,630,crushing kingsideAttack long middlegame sacrifice,https://lichess.org/sfmEg2sf/black#26,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Teichmann_Variation
ZK4hA,2k2b1r/pppr1Q2/3p4/PP1np3/2B1P3/2P3P1/5RKP/RNq5 w - - 0 24,f7d5 h8h2 g2f3 c1h1 f3e2 d7h7 d5e6 c8d8 e6f6 f8e7,2824,98,85,259,crushing middlegame pin quietMove veryLong,https://lichess.org/eiRazjDO#47,
VyUJu,2R5/1N3pbk/p2P2pp/3n2q1/4p3/1Q6/PP3PPP/6K1 w - - 3 29,d6d7 g5d2 g1f1 d5f4 b3c2 d2d7,2876,104,91,382,advantage discoveredAttack endgame long,https://lichess.org/gpa1WIs5#57,
CpuC8,r2r2k1/ppq2pp1/2p1pR1p/7Q/2P1B3/8/PP4PP/3R3K w - - 1 19,d1f1 g7f6 f1f6 d8d7 e4h7 g8f8 h5h6 f8e8,2869,112,90,768,advantage middlegame quietMove veryLong,https://lichess.org/cydEDHnP#37,Slav_Defense Slav_Defense_Diemer_Gambit
t2J2c,6k1/pp3qp1/5p2/8/4Q3/5RPP/P1r2P1K/8 b - - 12 40,c2a2 f3d3 g7g5 e4g4 a2f2 h2g1,2841,101,85,341,crushing endgame long quietMove,https://lichess.org/zdL7n1Fi/black#80,
4QkFj,4r1rk/pq5p/1p2PbRB/1Pp2P1Q/3p4/P3p3/6RP/7K b - - 3 33,b7e4 g6g4 e4b1 g2g1 b1g1 g4g1,2836,116,89,978,crushing long master middlegame,https://lichess.org/5fCKHXkw/black#66,
HSkcg,5r2/2p4p/pp1p1rk1/2P1p3/PP2P3/3K1R1P/6P1/5R2 b - - 0 27,b6c5 f3f6 f8f6 f1f6 g6f6 b4c5 d6c5 h3h4,2824,93,95,184,crushing defensiveMove endgame exposedKing rookEndgame veryLong,https://lichess.org/Qo70fhsk/black#54,
ApmBK,8/8/5p2/p1kp2p1/P6p/2K1P2P/5PP1/8 w - - 0 38,f2f3 f6f5 c3d3 c5d6,2870,97,80,131,crushing defensiveMove endgame master pawnEndgame quietMove short,https://lichess.org/2fh8GsmX#75,
r3437,7r/p5p1/Q7/2brk1p1/2P1p3/4N1Pb/P4P1P/6K1 w - - 0 32,e3d5 h8b8 d5c3 e4e3 f2f4 e5d4,2884,109,92,339,crushing defensiveMove endgame long quietMove,https://lichess.org/DiouLM9Q#63,
YjOL2,8/2b5/4p3/p6k/1PP1P2P/2K5/1P6/8 b - - 0 38,h5h4 b4a5 c7a5 b2b4 a5d8 c3d4 d8c7 c4c5 h4g5 d4c4 c7h2 c5c6,2899,100,91,118,bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/FM3PlR5Q/black#76,
FE0RH,3qQ3/3P2pk/1b3rpp/1p4P1/2p1B2P/6K1/1P6/3R4 b - - 0 38,h6g5 d1d5 d8c7 d5e5 b6d4 d7d8q c7d8 e8d8,2825,113,84,292,advancedPawn crushing defensiveMove endgame promotion veryLong,https://lichess.org/1ZDF2IF8/black#76,
212DD,4Q3/1p1r2q1/pkp5/8/3P1B2/2P5/PP3r1p/2KR3R w - - 0 35,f4h2 g7g2 e8e6 d7d5 h2c7 b6c7,2848,114,91,251,crushing long middlegame,https://lichess.org/8W4u872q#69,
6A4KS,r2q1bnr/p4ppp/2Q2n2/1B1N4/3Pb2k/6BP/PP6/R3K1NR b KQ - 2 18,h4g3 c6c3 g3h4 g1f3 h4h5 d5f4 h5h6 f4e6,2852,117,90,456,crushing middlegame veryLong,https://lichess.org/esPr4GCz/black#36,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Zeller_Defense
s7v9r,1r2k3/8/1P2pp2/R4p1p/1Rp2K1P/2r3P1/5P2/8 b - - 1 33,c3c2 a5a7 c2f2 f4e3 f2g2 a7h7 g2g3 e3f2 g3b3 b4a4,2879,110,90,401,advantage endgame quietMove rookEndgame sacrifice veryLong,https://lichess.org/bi23dKt9/black#66,
9cmv7,8/6k1/5p2/2p3p1/1p1r4/pB6/P5P1/5RK1 w - - 0 48,f1d1 d4d1 b3d1 f6f5 g1f2 g7f6 f2e3 f6e5 e3d3 e5f4,2851,104,91,783,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/OQDzMQL3#95,
jApYe,N7/p6p/k2pp1p1/1n6/P2P1P1P/3K2P1/8/8 b - - 0 40,a6b7 d4d5 e6d5 a4b5,2883,104,88,428,advantage endgame knightEndgame short,https://lichess.org/qqdHZMBf/black#80,
x6xO9,r4rk1/bpp2ppp/p1p5/8/3N2Q1/1P6/q1P2PPP/3RR1K1 b - - 0 17,a8d8 d4e6 a7f2 g1f1 a2b2 d1d8 f8d8 e6d8,2864,111,86,793,advantage defensiveMove middlegame veryLong,https://lichess.org/NRw0PBbk/black#34,Ruy_Lopez Ruy_Lopez_Exchange_Variation
h97Rd,8/6p1/p1Bp1p1p/2nP3P/2P2PK1/1k4P1/8/8 b - - 3 56,b3c4 g4f5 c4d3 f5g6 d3e3 g6g7 c5e4 g3g4 e3f4 g7h6 f6f5 g4g5,2831,88,61,69,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/Da9oDbvL/black#112,
4mSIQ,8/1p3pp1/3R4/3pPkPp/3P1p1P/2r2N2/1r4K1/5R2 w - - 7 42,g2h3 c3c2 d6d5 c2g2 f1g1 g2f2,2872,107,87,285,crushing endgame long quietMove,https://lichess.org/y51vSzLa#83,
5VHy4,rnb1kb1r/ppp2Bpp/8/4N2n/3P3q/6p1/PPP4P/RNBQK2R b KQkq - 0 9,e8e7 d1h5 h4e4 e1d2 e4d4 d2e2,2800,121,90,444,advantage defensiveMove long opening,https://lichess.org/OWsGbUZw/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense
HixBk,7k/5p2/5p1r/4pQ1P/4P1P1/8/3q1RK1/8 b - - 4 42,d2d1 g4g5 f6g5 f5e5 f7f6 e5b8,2828,99,75,355,crushing deflection endgame exposedKing long,https://lichess.org/V9BSwoeX/black#84,
3taCP,r1b3k1/pppp1pBp/1nn1r3/5Nq1/6PP/2Q5/PP3P2/R4K1R b - - 0 17,g5g4 f5h6 e6h6 g7h6 b6d5 a1e1,2813,99,94,271,crushing defensiveMove fork long middlegame,https://lichess.org/PwvrptUQ/black#34,Indian_Defense Indian_Defense_Budapest_Defense
TSib3,5Q1r/p2kp1pp/5n2/6q1/3pB3/7p/PPP2P1K/R3R3 w - - 2 22,f8h8 f6e4 e1g1 g5f4 h2h3 f4f5 h3h2 f5h5 h2g2 h5g4 g2f1 e4d2 f1e1 d2f3,2826,104,76,128,advantage endgame exposedKing veryLong,https://lichess.org/QMfZX49G#43,
jME8h,8/3k4/2p1PR2/p2p4/Pr6/1P2R3/6r1/4K3 b - - 0 44,d7e7 f6f7 e7e8 e3h3 b4e4 e1d1,2838,105,84,260,crushing defensiveMove endgame long quietMove rookEndgame,https://lichess.org/kvRznpvI/black#88,
TYiHi,r5k1/ppp2ppp/5q2/8/2Pp1n2/P2PrQ2/BBP3P1/R4K1R w - - 2 19,f3f2 a8e8 h1h4 g7g5 h4g4 c7c5 f2f4 f6f4 g4f4 g5f4,2823,116,89,564,crushing middlegame quietMove veryLong,https://lichess.org/xLKG3fQ3#37,Nimzowitsch_Defense Nimzowitsch_Defense_Franco-Nimzowitsch_Variation
OOSNG,1Qb2k2/2P1b3/p4p1q/4pP2/4P1rp/P7/2R4K/4R3 b - - 2 41,g4g3 b8c8 f8g7 c8d7 h6f4 e1g1 g7h6 g1g3,2877,105,85,226,crushing hangingPiece middlegame pin veryLong,https://lichess.org/cRjX5yCd/black#82,
KpmGa,6k1/5pp1/1p2pnp1/p1n5/P1BQP1PP/1PB2PK1/8/7q w - - 1 31,c4e2 e6e5 d4e5 h1g1 g3h3 g1e3,2840,98,92,181,crushing endgame long master,https://lichess.org/5A8gvabV#61,
5uDLo,r5r1/2Bb2k1/2n2b1q/1pP2p1B/1p2p3/P3P3/2Q2PP1/1K3NRR w - - 1 31,c7f4 h6h5 h1h5 a8a3 c2b2 f6b2,2862,104,88,190,crushing long middlegame sacrifice,https://lichess.org/yYhRlUZo#61,
2OEay,4r3/1b3pkp/pq1p2p1/1pn1p2P/4P1P1/5Q2/PPP2P2/1K1R3R b - - 0 25,e8f8 h5g6 h7g6 g4g5 c5e4 f3h3 e4g5 h3h6 g7f6 h6f8,2833,108,90,979,advantage deflection fork middlegame quietMove sacrifice skewer veryLong,https://lichess.org/diUrPxQ8/black#50,
9k4vU,r2qk1r1/ppp4p/2np3B/6p1/4Pp2/1P1P3B/P1nNQ3/R3K1R1 w Qq - 0 17,e1d1 c2e3 d1e1 g5g4 h6f4 d8h4,2840,97,94,302,clearance crushing long middlegame,https://lichess.org/2QR5nD2z#33,Kings_Pawn_Opening Kings_Pawn_Opening_Other_variations
1y0BH,4r3/pppkn2p/3b2nQ/5pB1/8/6N1/PPq2P1N/3RK1R1 w - - 2 23,g3e2 e7d5 g5e3 g6f4,2815,99,85,266,crushing master middlegame quietMove short,https://lichess.org/yV30nHkR#45,
XOr6s,8/2p2k1p/8/1P2qnQ1/Kp1r4/P6P/5P2/R6R w - - 0 35,a3b4 c7c6 b5c6 e5c5 g5f5 c5f5,2847,116,88,430,crushing endgame long pin,https://lichess.org/1Hg5vOsZ#69,
